text,label
"This is a silly movie with much singing and dancing. Acting is average, but writing leaves something to be desired. There are rememberable performances by Buddy Epsen, with a short but outstanding performance by Gypsy Rose as the bitter wife of a rich playboy. A totally unbelievable portrayal of college life which ends with a superb ice skating exibition of Alice in Wonderland. Many parts are worth watching, but do not be afraid to fast forward through parts of the movie",0
"The movie has a great written genre story. It features all of the usual Columbo ingredients; The way Lt. Columbo approaches and bonds to his suspect, the way the mystery unravels for him, Columbo's dog, the cat and mouse play, which is great in this one and luckily as well some good relieving humor, mostly involving the Columbo character. It's all written despite the fact that it doesn't even have a truly original concept. Columbo hunting down a detective/murder novel writer had been done more than once before in a Columbo movie.<br /><br />It's also an extremely well directed movie from James Frawley, who after this directed 5 more Columbo movies, in the '70's and '80's. He provided the movie with style and some truly great and memorable sequences.<br /><br />It's one of the slower moving Columbo movies, despite not having a too long running time. This style and approach doesn't always work out well for a Columbo movie but in this movie it does, which is perhaps not in the least thanks to the acting performances of the movie.<br /><br />Most Columbo movie either starred a big well known star or a star from the early days of film-making, as the movie its murderer. This movie stars the rather unknown 81 year old Ruth Gordon. She didn't starred in an awful lot of movies throughout her career but she is still well known to some, mostly for her role in ""Rosemary's Baby"", which also won her an Oscar. She had a realistic and somewhat unusual style of acting, which some people might not like though. It earned her 4 more Oscar nominations throughout her career, prior to her win for ""Rosemary's Baby"", in 1969. She has some great interaction as well with Peter Falk in their sequences together.<br /><br />The movie also stars a still young G.D. Spradlin. I say young because I only know him from his latest productions out of his career, despite the fact that he already was 57 at the time of this Columbo production. He is still alive but retired from acting, ever since 1999.<br /><br />An even better than usual Columbo movie entry.<br /><br />8/10",1
"In America, the Jewish Jonathan Safran Foer (Elijah Wood) collects personal belongings of his family for recollection. A few moments before dying, his grandmother gives an old photograph of his grandfather with a woman called Augustine in Ukraine. Jonathan contacts the Odessa Heritage Tours, a family agency in Ukraine, to guide him to the location where the picture had been taken to find Augustine, and together with the interpreter Alex (Eugene Hutz), his grandfather and a weird dog, they travel in an old car searching the missing past of Jonathan's family.<br /><br />""Everything Is Illuminated"" is a strange movie about a weird young man with the compulsive behavior of collecting souvenirs from his family to not forget them that seeks the past of his grandfather to understand how could be his life if his grandfather had not moved to USA. This bizarre vegetarian character meets a dysfunctional Ukrainian family that owns an amateurish travel agency specialized in helping Jews to find missing relatives, and together they have an almost surrealistic road-trip through the country of Ukraine. The movie begins like a comedy, with a sarcastic black humor, and ends in a touching and tragic drama recommended for specific audiences. My vote is seven.<br /><br />Title (Brazil): ""Uma Vida Iluminada"" (""An Illuminated Life"")",1
"A lot of 'alternative' comedy in Britain in the 1980s was insular, misguided, overly-political, and unfunny, and the worst of the Comic Strip Presents... stuff fell into this category.<br /><br /> But this is at the other end - a remarkable film that works on different intellectual levels.<br /><br /> Is Dennis a criminal mastermind or is he lying?<br /><br /> Is he telling the truth, bluffing, double-bluffing, counter-doubly-bubbly-bluffingwhatever?<br /><br /> I've probably watched Supergrass 20 or 30 times, and I still can't decide 100%. That's the wonderful thing.<br /><br /> As well as Ade Edmonson, there are big roles for other early Comic Strip mainstays - French & Saunders, Pete Richardson, Alexei Sayle, Keith Allen, Nigel Planer and Robbie Coltrane, though curiously enough not Rik Mayall.<br /><br /> All of the Comic Strip cast - however much I disliked the hidden agenda of some of their members - are convincing actors, and turn in superb performances in this big-screen outing, while the Richardson-Richens writing team's work is so often pure genius, with nice little touches of detail throughout.<br /><br /> Ultimately this is a study of crime, criminology and human nature, in all it's wondrous complexity. And very funny with it. You will not be disappointed.",1
"Eye in the Labyrinth is not your average Giallo...and to be honest, I'm not really sure that it really is a Giallo; but Giallo or not, despite some problems, this is certainly a very interesting little film. I'm hesitant to call it a Giallo because the film doesn't feature most of the things that make these films what they are; but many genre entries break the mould, and this would seem to be one of them. The film doesn't feature any brutal murders as many Giallo's do, but this is made up for with a surreal atmosphere and a plot just about confusing enough to remain interesting for the duration. The plot seems simple enough in that it focuses on a doctor who is murdered by Julie, his patient who, for some reason, she sees him as her lover and father and is offended when he walks out on her. We then relocate to a big house lived in by a number of people, but nothing is really what it seems as there are a number of secrets surrounding various events that happened before Julie's arrival...<br /><br />The film seems to be professing something about how the mind is like a labyrinth. This never really comes off, and I preferred to just sit back and enjoy what was going on rather than worrying about what point (if any) the film is trying to make. Eye in the Labyrinth is directed by Mario Caiano, the director behind the excellent Night of the Doomed some years earlier. He doesn't create the atmosphere as well in this film as he did in the earlier one; but the surreal aspects of the story come off well, and the mystery is always kept up which stops the film from becoming boring. The film stars Rosemary Dexter, who provides eye candy throughout and also delivers a good performance. Most of the rest of the cast aren't really worth mentioning, with the exceptions of Adolfo Celi, who is good as the villain of the piece and Alida Valli, whom cult fans will remember from a whole host of excellent cult flicks. The film does explain itself at the end; which is lucky as I'm sure I'm not the only viewer who was more than a little confused by then! Overall, this may not be classic stuff; but its good enough and worth seeing.",1
"solid documentary about edgey kids who first surf then skate in the face of the american dream. sadly some of the youngest and most gifted succumb to the lure of drugs while others become slaves to the crass marketing of their go for broke instincts. few come out on top. but the die is cast and fruit of it all is the new national pastime, skateboarding (the New York Times notes that ""it was once considered a snub to authority. Now, however, skateboarding has its own summer camps, video games, magazines [actually it always had these] and corporate sponsors."") commercialism co-opts another kid birthed cultural node.",1
"A great production, that should be revived/rebroadcast. I doubt that it would be out of date! I'd love to hear from anyone who knows whether videos exist of this series, or any other information about where it could be found or viewed.",1
Rajkumar Santoshi Without Any Doubt Has Directed The Greatest Movies And Biggest Box Office Hits Of Indian Cinema.<br /><br />This Movie Falls Short Of All Expectations As This Movie Stars Two Great Actors Mr. Amitabh Bachchan And Akshay Kumar And When You Have These Two Actors In The Same Movie You Have To Make A Magnum Opus.<br /><br />In The Later Part Of The Movie You Can Make Out That Amitabh Bachchan's Voice Has Been Dubbed By Some Other Person Which Was Due To His Illness.<br /><br />Still The Movie Did'nt Had Proper Character Development Plus Cinematography Was'nt Good Too And One Thing That Bollywood Should Learn Is That They Should Use Visual Effects Only When It Is Needed And When Applied Should Be Done With A High Budget.The Script Had So Many Flaws Which Gives The Viewer Excuses To Attend His Phone Calls Rather Than Watching The Movie.<br /><br />The New Comer Shakes The Leg Well But Could Not Act Well But Where The Movie Loses Big Time Is The Storyline Screenplay And Cinematography.<br /><br />A Talented Actor Like Bhoomika Chawla Has Been Wasted In The Movie As Well As Sushant Singh.<br /><br />But Every Director Once In A While In His Career Makes A Bad Film.<br /><br />So Watch It Only If You Are A Fan Of Multi-Starrer Flop Movies.,0
"There are too many people on this board who have obviously missed the subtle wit of this series. <br /><br />This show is great because it's a hilarious parody of itself. Guys who are self-proclaimed studs are given a fair chance to convince us of their seduction abilities until they ""hit the field"" just to expose their complete lack of ""game"" on national TV  it's absolutely hilarious and the guys who are actually skilled are extremely compelling to watch as they effortlessly seduce the pretentious women that frequent these trendy nightclubs! <br /><br />It celebrates unique charisma when deserved and mocks delusional douchebags when deserved. Either way, it's always entertaining because, unlike other dating shows, it perfectly captures the authentic awkwardness and excitement of a ""pickup"". I highly recommend this show to anyone with a sense of humor.",1
"What keeps us going - or at least what I feel the writer wanted us to keep us glued at an early point is our desire to know whether Martinaud has done the dirty deed. Without spoiling so much, of course there is a red herring and a twist. But then we discover that this is the story of Martinaud's imperfections and his difficulty in coping. When there is the revelation - we begin to sympathize and pity him because as the story progresses we are made to think he is the sick, perverted pedophiliac that we're predisposed to have in mind. One of those things he has to cope with is the distant gap he and his wife have even though they live on the same roof. These problems of course are given their denouement in the film's shocking finale.<br /><br />This movie demands your patience and it has certainly tried those of restless teenagers sitting at the rear. They were heckling obviously because they aren't partial to ""central location"" films. Although there is a bit of travelling, when we get to the woods and the beach. And we realize that Gallien isn't as clever as we are made to think he is.<br /><br />The Inquisitor is 5/5",1
"I did not know what to expect when I decided to watch this documentary. I knew it was about an ex-Viet Nam POW in Laos who escaped, but I didn't know much else. In reality, I wasn't expecting too much. Oh what a surprise! The story of this man's life is very interesting in itself, but what sets this film apart from other biography-type docs is that Dieter himself tells most of the story himself. Dieter is very comfortable in front of the camera. His personality really shines. He tells his story about his life growing up in Germany during WWII and the hardships. We are there with him in that same small town as he describes his family, inspirations, and struggles. We follow him to America and his path to fulfilling his dream to be a pilot. Then later Dieter describes his story of capture, escape, and survival in the Laotian jungle. We are again with him in that very jungle as he describes and re-enacts his imprisonment and path to freedom with great detail. We see the same primitive huts, villagers, and forms of detainment he dealt with that really hasn't changed for 30 years. We see the thick jungle, mountain terrain, and rivers Dieter faced during his escape. It helps us to understand his emotions, pain, and plight. I enjoyed the man, the story, and the style. Job well done!",1
"All Dog's Go to Heaven is an animated kid's movie like no other. Gambling, drinking, death, guns and Hell are all prominent in the plot, and though kids will get very little of it, adults will be scratching their heads as to why this movie was made to feel like some sort of gangster movie. The actual movie isn't explicit in any way, it's just an odd combination to make a kid's movie on.<br /><br />Charlie Barkin (Burt Reynolds) is a player dog, who owns half a casino with his partner Carface (Vic Tayback). After getting drunk (A dog....getting drunk...in a kid's movie. It just sounds weird.), Charlie is tricked and murdered by Carfax. When in heaven, he finds a way to come back to Earth, but he will no longer be allowed in Heaven. He still goes back to Earth and meets up with his old friend Itchy (Dom Deluise), and plans payback on Carfax. Meanwhile, Carfax has a little orphan girl Anne Marie held captive because of her amazing ability to talk to all species of animals, which helps predict races. Charlie and Itchy free her, and try to help her find a family, while learning a lot about themselves.<br /><br />This movie is one of the few non-Disney that will appeal to both kids and adults. Kids will enjoy the funny characters and lively animation, while adults will enjoy the nice, sweet plot, and the more than normal developed characters. One thing that keeps this down, is that it's a musical. Normally, that's a good thing, but the music here is honestly terrible. They tend to jump around, almost sounding ad libbed, with next to no instrumental backing. In fact, these are probably the worst songs I've ever heard in an animated movie, but luckily, the rest of the film is strong enough to not fall apart because of some bad notes.<br /><br />The ending of this movie works, but I honestly hate it. It's sad, but happy, but more sad than happy, and makes the movie feel like it needs a sequel. Considering how bad the sequel made to this was, I wish the ending wouldn't have warranted a sequel and it would've wrapped up into a nice, super happy ending. This is one of the few movies I feel this way about, but I do.<br /><br />Overall, this is a nice family film, with odd themes thrown in, but nonetheless, good entertainment.<br /><br />My rating: *** out of ****. 85 mins. G.",1
"I just finished ""Dark Chamber"" aka ""Under Surveillance"" and I'm stunned. Stunned, not by the film, but by some of the rave reviews I perused which influenced my watching it. The story was so ravaged by plot-holes and the majority of the acting so flat, categorizing it as a comedy seems appropriate. Seriously, I found myself shaking my head and laughing in bewilderment as I endured this movie.<br /><br />Justin leaves the confines of living at home with a pain killer-addicted mom to go live with his cop father despite Mom's warnings that Dad is no good. When a young woman is found murdered, Justin becomes suspicious of the tenants who reside in the adjacent apartments. With the help of a couple pals, he installs covert cameras to keep tabs on these folks. As the truth begins to unravel, Justin uncovers an unexpected secret.<br /><br />One positive point is that Felissa Rose is HOT! I would have generously slapped an extra star or two on here had she peeled down a bit, but no such luck. It would have been the film's potential saving grace. Eric Conley played Justin very adeptly, I thought, and I wouldn't be surprised whatsoever to see more of him in the future. <br /><br />The general premise of the film, although plagued by clichés, might possibly have worked had it not been for the ridiculously hollow ""performances"" of key cast members, most notably Alexandra Eitel (Kayla) and David H. Rigg (Justin's father). The horror! (pardon the pun).<br /><br />I have nothing against low-budget films. Indeed, I believe independent film is our only hope for decent film making in the days to come. I'll cut low-budget films quite a bit of slack when it comes to special effects, lighting, even musical score and the overall picture quality. I don't give allowances, however, for stick figure acting and a swiss cheese lover's script. There are a vast number of competently-made low budget films out there. Sadly, this isn't one of them. I can't help but suspect that at least a few of the reviewers who have praised ""Dark Chamber"" here are in some way affiliated with its production.",0
"I'm glad that users (as of this date) who liked this movie are now coming forward. I don't understand the people who didn't like this movie - it seems like they were expecting a serious (?!?!?) treatment! C'mon, how the hell can you take the premise of a killer snowman seriously? The filmmakers knew this was a silly premise, and they didn't try to deny it. The straight-faced delivery of scenes actually makes it FUNNY! Yes, there are times where the low budget shows (such as that explosion scene), but I think an expensive look would have taken away from the fun of the movie! So if you like B-movies, and the goofy premise appeals to you, then you'll certainly like ""Jack Frost"".",1
"Spanish films are into a, if not Golden, definitely a Silver Age. Piédras is another example of a movie that takes people and their conflicts seriously. Although the feelings are strong or nearly at life or death-level, they still aren't really melodramatic. This could happen.<br /><br />There are different stories here, which become connected. One is about the retarded girl, who doesn't dare to pass the street to the next block. One is about the middle-aged woman who finds the lover of her life in a foot fetischist. Another is about the girl with drug problems who's lover leaves her. Still another one is about the madame of a brothel who (almost) finds true love.<br /><br />Definitely worth seeing. It's in Spain the moviemakers take women seriously.",1
"Over 21 the film version of the Ruth Gordon play which detailed her experiences trying to keep the marriage together with Garson Kanin after he'd gone in the service provides Irene Dunne with one of her better later roles on the big screen. It's also in keeping with what was then an upbeat spirit in America about how we would not screw up the peace as we did in the first World War and sow the seeds of yet another global conflict.<br /><br />The play Ruth Gordon wrote and starred in herself ran for 221 performances in 1944 on Broadway and was confined simply to the bungalow that Gordon and Harvey Stephens who was the male lead had on a training base. If you look on the Broadway credits list it says that the production was 'staged' by George S. Kaufman as opposed to being directed by him. I'm not sure of the distinction, but I can imagine that with a wit and will as strong as Kaufman's it must have been an interesting period putting the production together before opening night.<br /><br />When Columbia bought the screen rights, Sidney Buchman had to do some considerable script reconstruction to move the action beyond the bungalow. The film bears very little trace of its stage origins.<br /><br />Alexander Knox plays the husband and Charles Coburn the employer of both Dunne and Knox who are writers. Knox has graduated to not only editor, but featured columnist. His words and thoughts help sell the paper and Coburn is in a bind. But Knox feels he has to get into the war, the seminal event of his time in order to speak authoritatively on the kind of post war world he wants. This was not an uncommon theme in those years. <br /><br />Irene Dunne has some good comic moments, the kind she used to have when she was appearing opposite Cary Grant. In fact Garson Kanin directed both of them in My Favorite Wife a few years earlier. Coburn is his usual cantankerous old water buffalo of a boss who ultimately has a good heart.<br /><br />Over 21 was an optimistic picture which sad to say wasn't accurate about what the Allies and I mean all of them could bring to the peace conferences to create a better world. Still hopefully a new generation will get it right.",1
"Stephen J. Cannell apparently decided a few years ago that he would broaden his horizons and dabble in horror. The result, ""Dead Above Ground"", is an abysmal piece of junk. Now, had I noticed his name in association with THIS particular film I'd have put it back but no, I didn't have my glasses on and therefore I missed it, damn, I really do need to bring those with me while video shopping. First question would be, who the heck is the target audience for this? It's almost like a ""scary"" kids movie, but then again there's topless babes and some gore and some bad words spouted here and there. The main characters are so cute that you want to see someone, anyone, go after them with farm implements of SOME kind. Seems that a guy opens a bed and breakfast that has a checkered past, a child-murdering witch that collected children's teeth lived there. Probably something the real estate agent failed to mention. Of course now in the modern day there's a little girls ghost around to warn the real-live little girl that now lives there that something bad is going to happen. It does, and there's also two Bubbas that were squatting on that property when the new owner took over so they're out for revenge too. This whole thing has the feel of some made-for-cable junk that's for the kids at Halloween except for, of course, the things that aren't suitable for little kids, so not only is this mediocre, it's confused, too. A big boo and hiss to Anchor Bay for putting this out too, considering their usual track record with fine releases this is a new low. The UK gets a Phantasm Box Set, we get ""The Tooth Fairy"". Hardly seems fair. 1 out of 10, absolute garbage.",0
"I had enjoyed the Masters of Horror Series until I came upon this infantile dung heap. <br /><br />This anti-Bush propaganda piece masquerading as a horror film comes off like an episode of the original Batman done by Michael Moore. Political satire should be clever, this however, pulls a ten on the simpleton scale with all the style and credibility of an L. Ron Hubbard film.<br /><br />In its campy, inane way, it accuses the Republicans of stealing elections, going to war for absolutely no reason and treating servicemen and women as mere cannon fodder. It even takes a swipe at the Second Amendment and religion. All that was missing was Caesar Romero as the President cackling in glee about how he orchestrated 9/11.<br /><br />I guess the ending was supposed to be the ""we support our troops"" moment, but I think they would be more offended than pleased with the entire endeavor.<br /><br />I'm sure the Hollywood elites are sitting in their Malbu mansions patting each other on the backs for this ""pithy"" work while the misinformed anti-war drones hail it as genius. <br /><br />Time to get fitted with new tinfoil hats kids.",0
"How to Lose Friends & Alienate People is in all honesty one of the best comedies I've seen this year along with Pineapple Express and Step Brothers. Its not one of those ""gross out"" comedies that heavily relies on fart jokes and toilet humor but instead moves at an affable pace and you will be easily attached to the unfolding narrative. Simon Pegg nails it in the coffin with his hilarious portrayal of a fish-out-of-water character and is quickly detaching himself from the tripod he once belonged to back in England (the other two would be Nick Frost and Edgar Wright). Getting yourself in the top of the Hollywood food chain is a hard thing to do as we can clearly see with Pegg, his first jab at the lead role was David Schwimmer's comedy Run Fatboy Run but it received lukewarm reviews from critics and audiences alike. His second try is this movie, got fairly positive reviews from the majority but was a flop in the box office. I, for one still haven't lost faith in him and I'll still be there whenever he wants to take that third shot for glory.<br /><br />Other characters were well cast from Jeff Bridges to Danny Huston and Gillian Anderson. Surprisingly, Kirsten Dunst in my opinion fared well in this movie as the love angle to Pegg's character however, the spark that I saw in Interview with the Vampire is still lost. She needs to find it, fast or she might suffer the consequences of being lost in the land of ""rom-coms"" forever.",1
"When I was younger I really enjoyed watching bad television. We've all been guilty of it at some time or another, but my excuse for watching things like ""Buck Rogers in the 25th Century"" and ""Silver Spoons"" is this: I was young and naive; ignorant of what makes a show really worthwhile.<br /><br />Thankfully, I now appreciate the good stuff. Stargate SG-1 is not good. The 12 year-old me would love every hackneyed bit of it, every line of stilted dialogue, every bit of needless technobabble. The writing is beyond insipid; so bland and uninspired it makes one miss Star Trek: Voyager. If your show makes me long for the worst Trek show ever, you're in trouble.<br /><br />The film Stargate is a wonderful guilty pleasure, anchored by two solid performances by James Spader and Kurt Russell, full of fascinating Egyptian architecture and culture, a wonderful musical score, and cool sci-fi ideas. With the exception of a little of the original music, none of what made the film fun appears in this show. Even Richard Dean Anderson, who made MacGyver watchable and Legend interesting, seems like he's half asleep most episodes.<br /><br />The budget must have been very low because the sets sometimes look like somebody's basement. The cinematography isn't much better, as vanilla and dull as the scripts. It amazes me that shows with a lot more style (like Farscape) and substance (like the reimagined Battlestar Galactica) have smaller, less rabid fanbases than this pap. It just doesn't deserve it.",0
"When I was young, I was a big fan of the Naked Gun movies but just recently I watched the show Police Sqaud! and I think its great! Leslie Nielson's awesome, Alan North is cool, and who the heck is Rex Hamilton? But anyways, it's one goofy show.<br /><br />One of my favorite parts of this show when they do the freeze frame scene during the end credits. I think my favorite one is when Norberg (not O.J.) walks in during the scene and he tries to fit in with the freeze frame. Classic!<br /><br />The only problem to me is the cigarette gag gets very old (when Drebin shows a cigarette to someone and asks, ""Cigarette?"" and the person replies, ""Yes. I know."") I think they used it too many times by whatever.<br /><br />Good acting, good gags, great show!<br /><br />7/10",1
"this is a wonderful film, makes the 1950'S look beautifully stylish. Kim Novak is intriguing and compelling as a modern-day witch with one foot in Manhattan and another in infinity. All the supporting performances are terrific, from Jack Lemmon as her bother Nicky to Ernie Kovacs as the author of Magic in Mexico who is working on Magic in Manghattan, to Elsa Lanchester as the slightly batty as well as witchy Aunt Queenie. And then there is the cat- I have no idea how many witches (besides me) have named a cat Pyewacket but suggest a zillion. Jmes Stewart looks out of place, but only just as much as his character is out of p;ace in this weird sub-world of magic and witchcraft. Perfect. And it has the perfect romantic happy ending, which we believe in because movies of this vintage do have those happy endings. Gillian and Shep certainly have as much chance to be happy ever after as Rose and Charlie Allnut in The African Queen (another great film)",1
"Being both a Dario Argento fan and a Phantom of the Opera fan, I was dying to see his first take on the story, before the so-bad-it's-good ""Dario Argento's Phantom of the Opera"". The film is just terrific, even the plot, which here is one of Argento's best at a coherent story. The way he turns a classic romance story into a creepy slasher is just terrific. The film has a very nightmarish feel, which helps on keeping you on the edge of your seat. The colors have never been better in an Argento film since the jaw-dropping ""Suspiria"". The murders are clever and gory, all done in Argento's trademark style. The thing with the eyes in this film is just unsettling, and done some much better than in Fulci's splatter. The acting is so-so, but once you seen the movie more times you understand the characters' motivations better, and you get used to it. My two biggest complains about it is the use of rock music. I think it was a clever idea to mix beautiful opera fragments with heavy-metal, but it's not executed very well here. The ending is VERY disappointing, which is the worst thing about the movie, seeming to echo Argento's previous ""Phenomena"", but done terribly, it just didn't need to end that way. The same thing happened in the director's cut of ""The Exorcist"". I wished they kept the original ending. But still it's a fantastic motion picture and really a must-see, if only for Daria Nicolodi's memorable murder sequence.",1
"I rented this movie, after hearing Chris Gore saying something to the effect of ""five stars!"" on that Attack of the Show show. Well when I turned around the DVD and it showed the 3 stages of hell, well I had to buy it. Just to see the spectacle of a mother yelling at her son to drop her other son into a flaming pit.<br /><br />I wasn't expecting ECW or CZW for an hour and eighteen minutes, but I was expecting at least a summarized version of what seemed to be the main highlight of this movie. Well sadly there wasn't anything like that. The 3 stages of death part happens right from the beginning, and its pretty much downhill from there. Nothing really happens in this documentary. It was pretty raw, bare and unbiased. Not a bad thing, but there is a narrator in this one. You'd expect him to have opinions on the subject of this documentary, but he doesn't. Which would of been nice to have, a message or reason for this doc.There was no real reason to have a narrator, there should of been just text explaining some of the less obvious scenes.<br /><br />It doesn't really explain the lives of these wrestlers either. It shows a few moments of some dramatic scenes, which sound interesting, but the reality isn't as great as it sounds. For instance mom watching her son wrestle with light bulbs and tacks, for the first time, at a public park. instead of seeing her reaction to the wrestling, They show her reacting to the camera, instead of say a interview later on, or just actually witnessing her reactions.<br /><br />Legitamit document wise, this one ain't. The source material was flimsy to begin with. Nothing truly profound or interesting really happens. No conclusion to a few of the more interesting stories, No real point or final thought to backyard wrestling, edited together badly, and its and its basically a cheap, failed rip off of Beyond the Mat.<br /><br />Wrestling wise, this is pretty boring. the better bumps are at the beginning, and slowly become less amazing and shocking. If you have seen Japanese wrestling, Indie wrestling, or even Backyard Wrestling Dvds, than this wont shock and awe you. If you want wrestling don't make the same mistake I did and see this one. Go get some CZW ECW or XPW Dvds instead.<br /><br />The only thing I got out of this documentary was how stupid people can be. Not for supporting self mutilation or doing dangerous stunts, but their reasoning for committing these acts. The backyarders seem stupid for wrestling. Most of them are jobless, and probably have a few issues in their head, and wrestling is a type of therapy for them. Than the supporters seem even more idiotic. Mothers basically take the whole ""if ya cant beat em join em"" reasoning to cope with the fact that their sons are basically killing themselves. School authority figures support their students in their dangerous stunts because its an alternative to joining gangs and to a lesser extend doing drugs, which is kinda funny since that segment took place in a rural town, where like people live 20 miles from one another. People are stupid. Thats what I extracted from this documentary.<br /><br />If you want to see the reasoning and thoughts to someone brutalizing themselves in wrestling and basically what the back of this DVD promises, get UNSCARRED: the Life of Nick Mondo. Its more amazing, and interesting than the Backyard, and a lot more entertaining. Oh and its actually good.",0
"First of all let us discuss about the story. It is a copy of the movie ""Hitch"" with an added Indian Flavor to it. One guy, who is a Love guru, and another man who is seemingly a sucker when it comes to ladies, and how this seemingly sucker becomes a charmer with the help of the love guru forms the story. Salman Khan is the love guru, and Govinda is the lame guy.<br /><br />Now coming to artists' performance, Salman Khan overacts throughout the movie, he tries to be funny, but fails big time. You can see Salman shouting throughout the movie, no real acting is seen in his performance. Govinda pairs opposite Katrina Kaif(Oh, my god, she is one heck of a girl. A real Beauty)is in real life a 50 year old dude, and Katrina is a girl in her early twenties. In the movie Govinda looks like Grandpa of Katrina Kaif. What a pity! Coming to Execution of the movie. This movie feels like a B-Movie, and a poor imitation of the movie Hitch. Where Hitch looks like a movie with a purpose and depth, this movie is shallow and purposeless, nowhere there is justification or clarity.<br /><br />Just forget this movie, for it is nothing but boring, typical Bollywood fare. Actually I give 3/10 because this is the lowest I go.",0
This is my favorite movie of all time. I just love all the trouble all the teams get into! Its great. Michael J. Fox looked so young.. but then again i guess he was!<br /><br />The teams are so stereotypical you just have to laugh.,1
"This is one of those films that I could only sit through once. Charlotte Henry is fine -- in fact, all the actors were fine. The problem was in the script, the dialog, the direction, the editing, the sets and the special effects. Granted, this was 1933, but it really creaked. Part of the problem is that actors like Richard Arlen, Gary Cooper, W.C. Fields and Cary Grant are not recognizable (there faces cried for a recognition that was not forthcoming). The movie just clumped along with no cohesion. Much of Lewis Carrols spirit, humor and continuity are missing. What a pity! It's such a great book. I would recommend Disney's 1951 version.",0
"What can you say about a movie whose funniest episode sees a fat man wrestling a garden hose? The acting, particularly that of lead man Jerry O'Connel, is embarrassing. The dialogue is so contrived and unfunny it makes you cringe. The controlling idea is actually not a bad one for this genre (infantile teen comedy), but, somehow, the director manages to make the least of it. I rate it a 2 out of 10.",0
"...in a TV-movie 70's kind of way. It's one of those movies that show up in the wee hours, but rarely because more modern late-hour schlock movies bump it off. It has likeable performances by Graves and Wynn. Generally, it's just a harmless little piece of nothing that doesn't offend too badly. Nothing good, a lot that's mediocre.",0
"bad acting , combats are very awful , 3-4 second between each text , bad music , bad effect and always the same plan during the movie. if you want laugh go it 2/10 ( for the fool laugh)",0
"This movie contains no humor for anyone who has lived with a family member who has a mental illness. So many scenes reminded me too graphically of my own life experiences. This movie was the man's version of ""Mommy Dearest."" It depicts both graphically and accurately the life many children of a mentally ill parent goes through. It also shows how easy it is for a psychiatrist to become corrupt and act like they are God. <br /><br />Someone told me it was funny. No way, I say! It is sick humor at best. <br /><br />The movie is so intense and depressing that my son and I had to leave the room. The best use for this movie is for people who don't understand mental illness or don't believe what we families actually do live through.",0
"This movie is not about entertainment, or not even a movie you want to see to pass the time. This movie is a genuinely a display of true love that can only come from God. One cannot help but be touched deeply by looking at this movie. We have several dimensions of love that contributes to the value of this movie. There is the divine love of God that is beautifully portrayed. God's love transcends the heart and mind and endures and is eternal. There is the love in a marriage. While the main character grapples with his wife's disease, he realizes through God's love that he loves his wife more than he could ever imagine. He knows that he and his wife are one and can never be separated. Finally, you have the love of child and parent. The kids in the family come together and realize that nothing else matters except that love conquers fear. Dear friends, love is not love unless it comes from God, because God is love and love comes from God. Talk to someone and let them know you love them. Love does no good unless it is given to another. I pray this movie can inspire and change the lives of everyone who sees it. Amen!!",1
"For what it is, this is a pretty good movie. I like both Johns -Stamos (""Full House"")& Stockwell (""Christine"", ""Top Gun""). They both give strong performances. The love interest is OK, but this is more of a guy's movie than a good date movie. I love Harleys, and I hated seeing them paint over the ""14 coats of hand-rubbed lacquer"" with good old Army Olive Drab. There is a small history lesson here in that Harley-Davidson motorcycles played a key role in WWII. I don't know if the training was quite like this bunches! The movie kept my interest all the way through without getting slow anywhere, with good riding action sequences. I love looking at the demographics of the vote history - one 18 year-old man gave the movie a 10 (true bike lover, I guess). I wouldn't give it a 10, but I did give it an 8. I do not weigh every movie with the same scale. There are movies that were big-budget, with great actors, that you expect to be good so when they fail they fail big. (Star Wars - Episode I is my best example) I loved the first three SW movies, but I thought Episode I was weak in comparison. So it gets a lower rating from me than this movie. I expect more from George Lucas.",1
"It's complete nonsense. I've studied Nazism and read many manuscripts from the day - the ""parallels"" use most of the classic debased apocryphal myths of Nazism and then compare it with complete specious generalizations about what constitute 1/3 of the planet. It's crafted for an audience of Polly-Anna complacency who diet heavily on spoon-fed gibberish, horribly thought out arguments, irrational conclusions, fallacious ideas, and nonsensical logic.<br /><br />Who made this hit peace? Easy.<br /><br />When all is said and done; Que Bono? That is, who benefits, in the long run?<br /><br />You don't. You sacrifice money and rights. Muslims don't, they get our bombs. Try again. Answer this, and you've unlocked a major door.",0
"Often laugh out loud funny play on sex, family, and the classes in Beverly Hills milks more laughs out of the zip code than it's seen since the days of Granny and Jed Clampett. Plot centers on two chauffers who've bet on which one of them can bed his employer (both single or soon to be single ladies, quite sexy -- Bisset and Woronov) first. If Manuel wins, his friend will pay off his debt to a violent asian street gang -- if he loses, he must play bottom man to his friend! <br /><br />Lots of raunchy dialogue, fairly sick physical humour, etc. But a lot of the comedy is just beneath the surface. Bartel is memorable as a very sensual oder member of the family who ends up taking his sexy, teenaged niece on a year long ""missionary trip"" to Africa.<br /><br />Hilarious fun.",1
